t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z
0.3491438447648584,21.48655452607292,6.095071216859378,0,1,0,0,0,58.17294112522939,34.91438447648584,0,0,0,0,-91.39549642245956,100,0
0.3528405896161207,21.70098054477513,6.224824084032587,0,1,0,0,0,57.83507529440109,35.28405896161208,0,0,0,0,-91.39549642245956,100,0
0.3565425743687105,21.9144588381563,6.356130366873373,0,1,0,0,0,57.49673056018977,35.65425743687105,0,0,0,0,-91.39549642245956,100,0
0.3602496245747743,22.1269741164618,6.488989600313291,0,1,0,0,0,57.1579228663436,36.02496245747743,0,0,0,0,-91.39549642245956,100,0
0.3639615624240156,22.33851112810495,6.623400946106529,0,1,0,0,0,56.81866846392288,36.39615624240156,0,0,0,0,-91.39549642245956,100,0
0.3676782068327246,22.54905467119995,6.759363188986391,0,1,0,0,0,56.47898390316315,36.76782068327246,0,0,0,0,-91.39549642245956,100,0
0.3713993735281494,22.75858960464456,6.896874732855094,0,1,0,0,0,56.13888602576408,37.13993735281495,0,0,0,0,-91.39549642245956,100,0
0.3751248751328486,22.96710085902012,7.035933597171763,0,1,0,0,0,55.79839195717993,37.51248751328486,0,0,0,0,-91.39549642245956,100,0
0.3788545212778864,23.17457344890671,7.176537414634826,0,1,0,0,0,55.45751909627408,37.88545212778865,0,0,0,0,-91.39549642245956,100,0
0.3825881186950504,23.38099248379617,7.318683428330898,0,1,0,0,0,55.11628510689077,38.25881186950504,0,0,0,0,-91.39549642245956,100,0
0.3863254713328081,23.5863431800998,7.462368490025819,0,1,0,0,0,54.77470790725711,38.63254713328082,0,0,0,0,-91.39549642245956,100,0
0.3900663804687733,23.79061087270914,7.60758905860049,0,1,0,0,0,54.43280565970426,39.00663804687733,0,0,0,0,-91.39549642245956,100,0
0.3938106448274217,23.99378102658865,7.754341198969483,0,1,0,0,0,54.09059675990867,39.38106448274217,0,0,0,0,-91.39549642245956,100,0
0.3975580607156726,24.19583924906299,7.90262058200032,0,1,0,0,0,53.74809982450057,39.75580607156726,0,0,0,0,-91.39549642245956,100,0
0.4013084221369422,24.39677130065012,8.052422483902111,0,1,0,0,0,53.40533368063998,40.13084221369422,0,0,0,0,-91.39549642245956,100,0
0.405061520950412,24.59656310803086,8.203741787733055,0,1,0,0,0,53.06231735146036,40.5061520950412,0,0,0,0,-91.39549642245956,100,0
0.4088171469804508,24.79520077403275,8.356572983261776,0,1,0,0,0,52.71907004606787,40.88171469804508,0,0,0,0,-91.39549642245956,100,0
0.4125750881894976,24.99267059068016,8.510910169728586,0,1,0,0,0,52.37561114374061,41.25750881894976,0,0,0,0,-91.39549642245956,100,0
0.4163351308071772,25.188959049577,8.666747057211468,0,1,0,0,0,52.03196018212819,41.63351308071772,0,0,0,0,-91.39549642245956,100,0
0.4200970594878681,25.38405285345816,8.824076969517671,0,1,0,0,0,51.68813684285055,42.00970594878682,0,0,0,0,-91.39549642245956,100,0
0.4238606574705789,25.5779389274971,8.982892847569572,0,1,0,0,0,51.34416093688613,42.38606574705789,0,0,0,0,-91.39549642245956,100,0
0.4276257067306121,25.77060442982597,9.143187252842774,0,1,0,0,0,51.00005239071038,42.76257067306121,0,0,0,0,-91.39549642245956,100,0
0.4313919881414617,25.96203676222088,9.304952371632154,0,1,0,0,0,50.6558312314991,43.13919881414618,0,0,0,0,-91.39549642245956,100,0
0.4351592816402129,26.15222358058769,9.468180019881306,0,1,0,0,0,50.31151757201163,43.51592816402129,0,0,0,0,-91.39549642245956,100,0
0.438927366394046,26.34115280511898,9.632861648480656,0,1,0,0,0,49.96713159537315,43.8927366394046,0,0,0,0,-91.39549642245956,100,0
0.4426960209615827,26.5288126298079,9.798988348760902,0,1,0,0,0,49.62269354032837,44.26960209615827,0,0,0,0,-91.39549642245956,100,0
0.4464650234707959,26.71519153240074,9.966550859138916,0,1,0,0,0,49.27822368498133,44.64650234707959,0,0,0,0,-91.39549642245956,100,0
0.4502341517790789,26.90027828306442,10.13553957141133,0,1,0,0,0,48.93374233216586,45.02341517790789,0,0,0,0,-91.39549642245956,100,0
0.454003183649163,27.08406195344829,10.30594453817878,0,1,0,0,0,48.58926979336745,45.4003183649163,0,0,0,0,-91.39549642245956,100,0
0.4577718969166211,27.26653192493132,10.47775548033208,0,1,0,0,0,48.24482637341421,45.77718969166212,0,0,0,0,-91.39549642245956,100,0
0.4615400696605834,27.44767789663189,10.65096179511481,0,1,0,0,0,47.9004323548742,46.15400696605834,0,0,0,0,-91.39549642245956,100,0
0.4653074803810089,27.62748989333155,10.82555256492615,0,1,0,0,0,47.55610798185361,46.5307480381009,0,0,0,0,-91.39549642245956,100,0
0.4690739081477812,27.80595827165766,11.00151656525165,0,1,0,0,0,47.21187344637012,46.90739081477812,0,0,0,0,-91.39549642245956,100,0
0.4728391327884785,27.98307372772645,11.17884227480802,0,1,0,0,0,46.86774887119152,47.28391327884785,0,0,0,0,-91.39549642245956,100,0
0.4766029350453751,28.15882730292331,11.3575178846933,0,1,0,0,0,46.52375429548647,47.66029350453751,0,0,0,0,-91.39549642245956,100,0
0.4803650967361892,28.33321038948928,11.53753130811842,0,1,0,0,0,46.17990966013296,48.03650967361892,0,0,0,0,-91.39549642245956,100,0
0.4841254009253833,28.50621473621781,11.71887019105816,0,1,0,0,0,45.83623479206211,48.41254009253833,0,0,0,0,-91.39549642245956,100,0
0.4878836320722552,28.67783245270177,11.90152192220078,0,1,0,0,0,45.4927493907234,48.78836320722552,0,0,0,0,-91.39549642245956,100,0
0.4916395761874119,28.84805601361424,12.0854736436869,0,1,0,0,0,45.14947301378365,49.16395761874119,0,0,0,0,-91.39549642245956,100,0
0.4953930209950131,29.01687826288762,12.27071226252827,0,1,0,0,0,44.80642506229863,49.53930209950131,0,0,0,0,-91.39549642245956,100,0
0.4991437560697483,29.18429241639891,12.45722446117082,0,1,0,0,0,44.46362476819407,49.91437560697483,0,0,0,0,-91.39549642245956,100,0
0.5028915729901736,29.35029206506025,12.64499670922656,0,1,0,0,0,44.12109118025131,50.28915729901736,0,0,0,0,-91.39549642245956,100,0
0.5066362654702508,29.51487117660703,12.83401527448212,0,1,0,0,0,43.7788431520852,50.66362654702507,0,0,0,0,-91.39549642245956,100,0
0.5103776295029294,29.67802409760812,13.02426623485147,0,1,0,0,0,43.4368993290214,51.03776295029294,0,0,0,0,-91.39549642245956,100,0
0.5141154634853122,29.83974555435852,13.21573548973587,0,1,0,0,0,43.09527813665679,51.41154634853122,0,0,0,0,-91.39549642245956,100,0
0.5178495683551128,30.00003065397146,13.40840877227883,0,1,0,0,0,42.75399776838785,51.78495683551127,0,0,0,0,-91.39549642245956,100,0
0.5215797476982067,30.15887488394023,13.60227166044625,0,1,0,0,0,42.41307617558097,52.15797476982067,0,0,0,0,-91.39549642245956,100,0
0.525305807872307,30.31627411213586,13.79730958921885,0,1,0,0,0,42.07253105626911,52.5305807872307,0,0,0,0,-91.39549642245956,100,0
0.5290275581169557,30.47222458596083,13.99350786235945,0,1,0,0,0,41.73237984509904,52.90275581169557,0,0,0,0,-91.39549642245956,100,0
0.5327448106600934,30.62672293111871,14.19085166426294,0,1,0,0,0,41.39263970359131,53.27448106600934,0,0,0,0,-91.39549642245956,100,0
0.536457380809394,30.77976614952573,14.38932607124376,0,1,0,0,0,41.05332751179279,53.6457380809394,0,0,0,0,-91.39549642245956,100,0
0.5401650870516381,30.93135161735068,14.58891606347519,0,1,0,0,0,40.71445985919423,54.01650870516382,0,0,0,0,-91.39549642245956,100,0
0.5438677511478536,31.08147708267111,14.78960653693118,0,1,0,0,0,40.376053036035,54.38677511478536,0,0,0,0,-91.39549642245956,100,0
0.5475651981918248,31.2301406614617,14.99138231354262,0,1,0,0,0,40.03812302795549,54.75651981918248,0,0,0,0,-91.39549642245956,100,0
0.5512572567132903,31.37734083523239,15.19422815395312,0,1,0,0,0,39.70068550656539,55.12572567132903,0,0,0,0,-91.39549642245956,100,0
0.5549437587279373,31.52307644636004,15.39812876755456,0,1,0,0,0,39.36375582487432,55.49437587279373,0,0,0,0,-91.39549642245956,100,0
